"id","geom"
1032,POINT (441575.10785653634 4138913.689175625)
1033,POINT (523280.1580093786 4066201.571430833)
1034,POINT (504191.6313740312 4082563.690521742)
1035,POINT (247485.19717304295 4058048.104648949)
1036,POINT (580637.8386483581 4096998.7552033006)
1037,POINT (250482.3050059588 4096745.022448696)
1038,POINT (203030.00952870966 4063990.60770849)
1039,POINT (403367.3802371835 4160093.469674279)
1040,POINT (240824.25613542116 4053328.62558901)
1041,POINT (358756.50207707915 4167833.7035818733)
1042,POINT (218908.44922309142 4033975.694328025)
1043,POINT (282680.67228220694 4013051.676145708)
1044,POINT (206210.22931087817 4065154.776489019)
1045,POINT (288986.4611655639 4014808.0524358666)
1046,POINT (144684.89962595527 4134517.428796289)
1047,POINT (366396.890219203 4062983.137098001)
1048,POINT (524526.5486826726 4145027.864866981)
1049,POINT (310152.1380369674 4244806.601581334)
1050,POINT (248148.614764812 4112872.061131877)
1051,POINT (246435.63265871638 4066195.4836644824)
1052,POINT (247936.85914198906 4087130.01445588)
1053,POINT (263242.5052637268 3970320.8905610573)
1054,POINT (590216.4673096784 4129921.3035544846)
1055,POINT (245758.59159587574 4130870.7666501836)
1056,POINT (365892.39352715807 4055245.5264774556)
1057,POINT (562129.2726909063 4138085.259977718)
1058,POINT (219135.27502616047 4044520.0768592907)
1059,POINT (329401.4924603968 4111628.707565121)
1060,POINT (380440.99711234256 4203318.192840355)
1061,POINT (226252.05159520052 4142859.612359414)
1062,POINT (341054.5335738349 4145629.662032836)
1063,POINT (344030.53493070405 4246795.901792553)
1064,POINT (337252.4732258026 4134413.6201480976)
1065,POINT (312002.61576944246 4122583.2587759653)
1066,POINT (256673.88784566202 4036872.608247928)
1067,POINT (343174.4548132075 4210693.1415846255)
1068,POINT (214327.20585956224 4060320.2626227317)
1069,POINT (478632.05167126335 4196352.730018963)
1070,POINT (528619.983601588 4093535.7964896467)
1071,POINT (247463.66565139423 4144111.0658070343)
1072,POINT (198635.447557422 4068828.834366947)
1073,POINT (221391.75147018573 4058751.9696522234)
1074,POINT (345232.49941951706 4119691.3306987807)
1075,POINT (157656.93605090573 4135730.5251471456)
1076,POINT (332740.6258163403 4088927.2229639)
1077,POINT (236741.40610957402 4108953.0533055994)
1078,POINT (499527.25609108 4097911.0942466315)
1079,POINT (241902.13880908338 4081302.8930626526)
1080,POINT (365413.5605714209 4065447.1968359193)
1081,POINT (271952.27704552363 4147513.721496634)
1082,POINT (536531.5682463183 4223941.280639143)
1083,POINT (480168.9926283855 4083490.612019518)
1084,POINT (367493.6474335997 4065863.5019434663)
1085,POINT (246570.5271581497 4014596.758533231)
1086,POINT (234950.52775096553 4203606.923404283)
1087,POINT (466079.2462518714 4205433.351083737)
1088,POINT (223353.17920675024 4160842.446206149)
1089,POINT (211260.40030996635 4066735.3403800307)
1090,POINT (212439.4637314935 4148561.565842201)
1091,POINT (451677.67795439495 4091917.0277578654)
1092,POINT (224438.6393637742 4052641.1911779433)
1093,POINT (289934.835595019 4047545.1672156393)
1094,POINT (172194.51958891682 4139439.1882312046)
1095,POINT (425174.9823752234 4214248.557409022)
1096,POINT (244224.5982697651 4141365.637210037)
1097,POINT (128714.47332758793 4133169.384558744)
1098,POINT (212718.5339256668 4041485.5424123355)
1099,POINT (494014.18156570534 4220172.150169633)
1100,POINT (497423.7955848593 4222119.667867373)
1101,POINT (533949.125249033 4084357.268588708)
1102,POINT (261148.9941451505 4030493.27966434)
1103,POINT (249061.31895750444 4129301.881467324)
1104,POINT (479396.0657812671 4150176.8431066857)
1105,POINT (246503.72231544158 4001485.835519793)
1106,POINT (455315.89545355085 4085437.8966943803)
1107,POINT (546638.7324485878 4103826.5373520036)
1108,POINT (306322.31363139604 4166206.7247678544)
1109,POINT (234011.92819054483 4138263.1208784096)
1110,POINT (215805.34150619287 4140217.7154880795)
1111,POINT (295354.4871666656 4023685.7927579824)
1112,POINT (381640.55126414937 4237027.221207777)
1113,POINT (313550.9335187283 4236861.61138408)
1114,POINT (212272.64596330354 4047232.3069492066)
1115,POINT (300488.89732873987 4032348.1611073003)
1116,POINT (172018.10364958143 4123401.2847592733)
1117,POINT (331838.4500464171 4042716.765159046)
1118,POINT (366914.268782479 4057026.3841459127)
1119,POINT (254774.4364197715 4132006.197032816)
1120,POINT (455636.84262782725 4069861.8144123843)
1121,POINT (551871.1630769672 4134995.521302409)
1122,POINT (437744.2495481328 4176764.2573149027)
1123,POINT (525784.8755696386 4110897.3649124173)
1124,POINT (342162.4848952857 4086635.546258798)
1125,POINT (219371.03114788287 4057180.0667254645)
1126,POINT (272799.9179491718 4110404.6919151247)
1127,POINT (345833.8340480624 4190725.2577729905)
1128,POINT (377530.33651652833 4124865.5719962516)
1129,POINT (149397.06274034776 4140939.8392035468)
1130,POINT (330733.7805763552 4112358.681787209)
1131,POINT (338828.97080186545 4135254.2129646423)
1132,POINT (351839.42552829575 4108644.811006029)
1133,POINT (371060.88307443203 4228531.733897129)
1134,POINT (287935.3668761002 4016636.230498701)
1135,POINT (230120.67933421573 4147111.164388199)
1136,POINT (166179.35500713726 4138466.910844858)
1137,POINT (240826.75523388007 4125205.572892889)
1138,POINT (219672.2872857189 4067847.8890418625)
1139,POINT (187114.47328163957 4148612.5064144772)
1140,POINT (570927.380861719 4136236.4522636663)
1141,POINT (574657.0330639591 4136911.3965764637)
1142,POINT (222332.88556614838 4137813.783140355)
1143,POINT (368674.319679882 4064539.119963681)
1144,POINT (146968.94387898906 4142080.3249598374)
1145,POINT (248762.9250591442 4124591.938306106)
1146,POINT (438694.50149494165 4094188.314209532)
1147,POINT (519509.38240640576 4225413.577486709)
1148,POINT (505858.6850859545 4079349.7643734943)
1149,POINT (147696.42656828338 4138709.658084584)
1150,POINT (351421.1835351532 4124755.1631289483)
1151,POINT (527742.2269621138 4239058.232532809)
1152,POINT (381244.0396670654 4242432.298298729)
1153,POINT (376215.07384045003 4170477.0595187386)
1154,POINT (371599.9603615228 4113316.0054546436)
1155,POINT (547979.1528127773 4088251.9067728175)
1156,POINT (234464.4714571846 4084212.749920723)
1157,POINT (555660.3596922469 4083142.013436838)
1158,POINT (599459.7617215454 4114208.849622237)
1159,POINT (249293.0319668245 4164358.807630838)
1160,POINT (367155.0225594113 4140091.4903856255)
1161,POINT (237258.4194936484 4150154.305887496)
1162,POINT (196652.87719047614 4070521.0482954388)
1163,POINT (228157.33890025088 4180854.4548390126)
1164,POINT (237722.96963088168 4039800.105991999)
1165,POINT (257200.18560862547 4005105.113807058)
1166,POINT (229038.8655176741 4098873.4160102517)
1167,POINT (306065.6653642384 4067908.3323731064)
1168,POINT (410108.07653725136 4100534.6323735453)
1169,POINT (305796.0514043821 4125154.421526907)
1170,POINT (246671.06884724236 4126306.368316901)
1171,POINT (428540.3878939196 4138019.220370059)
1172,POINT (209045.09538340635 4148613.832456002)
1173,POINT (403190.03589745885 4143583.219055628)
1174,POINT (293603.8709762667 4029816.4003807935)
1175,POINT (414103.0771803636 4228551.616292589)
1176,POINT (190652.4807475257 4117672.526875598)
1177,POINT (348708.603816031 4081803.0110629983)
1178,POINT (506964.21474270936 4154864.2149363086)
1179,POINT (268726.7616153167 4109314.8777315207)
1180,POINT (412611.16996177414 4213830.150336018)
1181,POINT (226634.34502531082 4026531.121289473)
1182,POINT (197837.67125181 4201576.049797471)
1183,POINT (234967.92450303124 4081955.8309174767)
1184,POINT (411887.5165877888 4207833.5467548175)
1185,POINT (217753.80698098883 4172130.3970603594)
1186,POINT (245013.8663054231 4112451.065281213)
1187,POINT (509334.7998780513 4118271.2982749753)
1188,POINT (340644.13773871894 4248094.0419597505)
1189,POINT (252566.10164712448 4120310.6766587542)
1190,POINT (240708.35605373664 4142409.8302572924)
1191,POINT (124202.05313544197 4164140.5852677007)
1192,POINT (551448.3387390322 4095616.007039046)
1193,POINT (127071.61020891627 4133390.657560943)
1194,POINT (427849.3406764971 4139529.1507376065)
1195,POINT (260372.384525599 4095336.044415857)
1196,POINT (345070.7428462947 4137381.4256945285)
1197,POINT (243122.66281329276 4083343.6054405537)
1198,POINT (603676.6996193752 4125757.3876713454)
1199,POINT (155683.23209944955 4126892.232310787)
1200,POINT (333840.8961137337 4215858.240309916)
1201,POINT (334640.5698714538 4229350.6708030915)
1202,POINT (432018.24509168445 4125447.7635580953)
1203,POINT (326804.6606738208 4042067.203818014)
1204,POINT (221560.32269875018 4041537.1836049096)
1205,POINT (441861.4130181063 4094987.574638215)
1206,POINT (446824.55074117845 4122168.240047428)
1207,POINT (452898.8174049775 4199891.188745819)
1208,POINT (353029.84418779163 4132223.5063832393)
1209,POINT (581289.7259545993 4133839.0136223934)
1210,POINT (122198.36906754486 4163717.8641982297)
1211,POINT (374512.3115744129 4119034.3168268492)
1212,POINT (514919.5555103488 4068777.3214628026)
1213,POINT (227892.31685104006 4179781.570051217)
1214,POINT (356877.3904621936 4201642.0846282095)
1215,POINT (330465.2139551723 4219966.972906225)
1216,POINT (349762.6482945637 4199218.2824630095)
1217,POINT (370772.68636483344 4069815.1025512544)
1218,POINT (147486.26337242106 4172119.507837716)
1219,POINT (317749.8074220533 4157261.1340842894)
1220,POINT (538597.8809866495 4175917.4881019234)
1221,POINT (517890.4909272363 4152382.1038443865)
1222,POINT (303818.83633668185 4183381.8717318415)
1223,POINT (174856.85883433127 4110810.0960169095)
1224,POINT (250445.34003288505 4042519.553558925)
1225,POINT (358968.00626475696 4060768.2137815184)
1226,POINT (247365.9912825129 4004376.690757144)
1227,POINT (536346.9865912087 4140559.379054146)
1228,POINT (237276.06107615278 4042237.2763094674)
1229,POINT (213127.69037020192 4055742.104015634)
1230,POINT (354790.8443795228 4211319.860456853)
1231,POINT (234139.4698821878 4146140.7322443854)
1232,POINT (310862.45734481653 4123049.522410126)
1233,POINT (609020.0034421724 4144582.8600171627)
1234,POINT (296392.8806876231 4025036.406862212)
1235,POINT (249262.0138545524 4041697.5358550833)
1236,POINT (149985.04723448752 4156969.5297247064)
1237,POINT (291277.87209211726 4026837.163341247)
1238,POINT (406850.2511472211 4143929.551967287)
1239,POINT (260246.567776994 4003534.2396017266)
1240,POINT (232542.06893891285 4061948.1870285803)
1241,POINT (443562.3972236561 4119453.48848691)
1242,POINT (447312.7111029643 4070501.305435055)
1243,POINT (223456.45658511584 4121869.3790695015)
1244,POINT (419967.58983506204 4211877.432744347)
1245,POINT (530137.0378898449 4093218.714263949)
1246,POINT (247435.1011612338 4158971.706761542)
1247,POINT (220985.97819949072 4147033.4900813214)
1248,POINT (439910.69053480297 4111343.4232333275)
1249,POINT (290499.0423681693 4025176.438036644)
1250,POINT (226279.14201009905 4127941.61915837)
1251,POINT (275230.32962331665 3997130.264193702)
1252,POINT (205846.17972033424 4189229.1283368934)
1253,POINT (245061.25756256504 4063818.790056588)
1254,POINT (246509.32790786235 4076858.139952052)
1255,POINT (273146.9680407205 4069446.1268645083)
1256,POINT (151449.76960845548 4138218.4521493143)
1257,POINT (345762.3547497389 4095577.8450226844)
1258,POINT (228578.0093156215 4095370.3133531306)
1259,POINT (539792.7947227306 4075690.4208448306)
1260,POINT (287272.13135902927 4012031.7415851164)
1261,POINT (369594.05870005884 4227446.432650111)
1262,POINT (227311.4061352074 4185374.9769001305)
1263,POINT (596946.7063829472 4100487.148961515)
1264,POINT (263774.2046987854 4109738.978713841)
1265,POINT (336230.15277831163 4217612.947712066)
1266,POINT (549028.1619319138 4135882.89863013)
1267,POINT (173046.6155291982 4195043.7199704535)
1268,POINT (439743.0622000946 4117547.152343633)
1269,POINT (282248.41057955264 4055186.801749577)
1270,POINT (345229.0766453278 4207483.765939915)
1271,POINT (206731.51262015497 4132321.6356821144)
1272,POINT (387071.7081912016 4268267.312449853)
1273,POINT (138617.4592926809 4169035.328999132)
1274,POINT (258401.3574189446 3981518.999805978)
1275,POINT (337474.8457383028 4055128.527542136)
1276,POINT (231135.55850861073 4042797.420236602)
1277,POINT (143049.07348370977 4128535.939482583)
1278,POINT (533930.5975356773 4081555.221938145)
1279,POINT (373180.99745845166 4112769.2326077973)
1280,POINT (587123.969322147 4131610.88973049)
1281,POINT (357872.2749626935 4066922.8647424118)
1282,POINT (584067.3423276796 4135033.4004282104)
1283,POINT (448093.9614970511 4121059.377326809)
1284,POINT (537734.8973513228 4075186.770859357)
1285,POINT (574896.5254619658 4097906.601920736)
1286,POINT (353659.5227609459 4200745.616411779)
1287,POINT (430864.2145807373 4124607.878439161)
1288,POINT (127729.38314316713 4135043.0978362975)
1289,POINT (359395.3258329511 4200975.0338314)
1290,POINT (236091.29259545312 4042650.3053351277)
1291,POINT (428830.0104387529 4185226.9769713315)
1292,POINT (332097.7065616812 4185932.8591709235)
1293,POINT (528393.3667783093 4110024.1804354675)
1294,POINT (341649.0131866584 4041174.7908468815)
1295,POINT (550477.9732082696 4134905.0624726117)
1296,POINT (237081.32170773172 4155817.29101162)
1297,POINT (359474.2737347955 4102773.248747009)
1298,POINT (248239.4608702444 4121994.5830722265)
1299,POINT (304331.46802571067 4168660.0798013536)
1300,POINT (416162.83143936814 4176741.717940503)
1301,POINT (201833.65896392052 4203699.346960433)
1302,POINT (446465.85814250703 4093870.749804087)
1303,POINT (127985.11784353951 4134004.660903013)
1304,POINT (233864.42301940918 4167511.595663714)
1305,POINT (362319.48142586614 4072215.6345029725)
1306,POINT (281526.4488242295 4137818.25553032)
1307,POINT (277813.1533667446 4006464.916978713)
1308,POINT (512682.31623753463 4234781.258579949)
1309,POINT (497854.7535014904 4122108.5054646847)
1310,POINT (339418.4458204852 4075769.9383598533)
1311,POINT (154996.12518363417 4125105.942503267)
1312,POINT (328030.4730293567 4173678.4900962277)
1313,POINT (248228.8510384594 4012904.0510944743)
1314,POINT (218932.54845322375 4041741.6696945135)
1315,POINT (267614.5307381644 4019235.4296647445)
1316,POINT (594614.5896833598 4129511.18182342)
1317,POINT (309238.08490736573 4037147.4703001184)
1318,POINT (441442.4681239702 4115835.615805508)
1319,POINT (228902.69852920884 4156077.97176795)
1320,POINT (448482.8185661967 4096816.68586892)
1321,POINT (325384.1766960396 4100246.770759913)
1322,POINT (258691.91922263577 3986569.559459299)
1323,POINT (222056.7451345332 4064922.342870135)
1324,POINT (381087.18994563085 4064735.2235893183)
1325,POINT (217858.1985553929 4047630.5329095284)
1326,POINT (533695.6470428918 4140427.0532331155)
1327,POINT (266079.2229235191 3990815.4752336103)
1328,POINT (277630.6232754475 4002387.5501369336)
1329,POINT (444335.23434073495 4230626.678747496)
1330,POINT (575932.5376769635 4135761.627542503)
1331,POINT (603345.333463796 4124356.359243395)
1332,POINT (579733.0168290102 4090706.7554155756)
1333,POINT (372507.1800991562 4202227.388801464)
1334,POINT (596932.9544063404 4103537.868042655)
1335,POINT (372186.3990705168 4102004.706614785)
1336,POINT (407968.90706841566 4231060.136941904)
1337,POINT (420709.8840683757 4185574.748193976)
1338,POINT (188165.13212980484 4113284.941198457)
1339,POINT (241236.6610193963 4132992.8142698067)
1340,POINT (355062.4616673564 4141712.017575654)
1341,POINT (232887.78514322836 4149717.3000992374)
1342,POINT (413056.98240467475 4206304.979823071)
1343,POINT (214600.03642644128 4148488.3991727126)
1344,POINT (328370.4319762085 4190446.9711532304)
1345,POINT (228992.60190377547 4178279.1621683883)
1346,POINT (362399.88730982016 4052549.3201914434)
1347,POINT (258751.92994475813 4143665.756607256)
1348,POINT (235568.63360188442 4101318.901162426)
1349,POINT (574593.3402639879 4106159.9681295175)
1350,POINT (364832.46070118167 4069526.0274492074)
1351,POINT (195553.38107238204 4200121.287262124)
1352,POINT (225598.728562425 4042165.076440163)
1353,POINT (362607.37744950975 4066136.7817007895)
1354,POINT (312526.1471675049 4065794.707923753)
1355,POINT (226452.56130968666 4078275.6028504395)
1356,POINT (288035.8438073521 4012915.311367168)
1357,POINT (437823.35416574916 4218555.186831917)
1358,POINT (245963.46664638512 4127980.1458746158)
1359,POINT (264785.51115936897 4150704.8874201933)
1360,POINT (504573.1861265355 4091629.67818435)
1361,POINT (376618.842897078 4236566.522907734)
1362,POINT (352797.814913732 4140506.187355165)
1363,POINT (598106.3446173616 4125460.7875436866)
1364,POINT (210412.2796263515 4073015.084745795)
1365,POINT (329967.85943786486 4075334.24919496)
1366,POINT (445744.36772124586 4119270.0373349874)
1367,POINT (267594.8350774146 3991337.3940518056)
1368,POINT (512369.22474660404 4244669.608838985)
1369,POINT (317587.2924403382 4041984.442156918)
1370,POINT (399692.17178640235 4116580.288094092)
1371,POINT (299629.3771418721 4170050.529461091)
1372,POINT (443010.99132275564 4229524.818451313)
1373,POINT (359125.46985355706 4257617.929615594)
1374,POINT (462541.2100073096 4083484.2504595746)
1375,POINT (449058.822400278 4071283.6958162105)
1376,POINT (225294.3103939517 4020517.0835782457)
1377,POINT (240670.07377637885 4201000.543124453)
1378,POINT (365965.52443076466 4059774.0295284265)
1379,POINT (244502.2860718491 4129300.7292373865)
1380,POINT (205772.70872666113 4070336.9849671037)
1381,POINT (404034.4223271955 4113548.0717842705)
1382,POINT (520539.8375209657 4151446.2104011565)
1383,POINT (183048.72679189738 4146905.0389353856)
1384,POINT (219168.92020414415 4160634.656496169)
1385,POINT (385209.8181247668 4164213.7840181543)
1386,POINT (421453.2111665449 4125449.5409744103)
1387,POINT (291116.60698700015 4084154.3755516666)
1388,POINT (365130.0408809188 4143091.1481235838)
1389,POINT (455594.0812905637 4087606.2266548057)
1390,POINT (320799.14832233445 4117290.0849423297)
1391,POINT (444585.89694994903 4158070.6267721797)
1392,POINT (250528.710598089 4110819.0785829797)
1393,POINT (263207.99177244515 4025417.4698097156)
1394,POINT (354358.2830168305 4187158.7200587746)
1395,POINT (401087.6871141442 4208744.92903754)
1396,POINT (278230.35343396594 4111934.063256852)
1397,POINT (224360.41145187427 4205119.150987765)
1398,POINT (228090.80881523128 4144255.0433903956)
1399,POINT (286721.27191938035 4044490.927244061)
1400,POINT (316368.2192626973 4040243.635873983)
1401,POINT (341903.0991902472 4192233.893808647)
1402,POINT (329010.1325023227 4222837.821102915)
1403,POINT (448766.0636107064 4111971.1006375924)
1404,POINT (291921.84105516307 4026017.4275519196)
1405,POINT (273562.7258219682 4104548.2586819977)
1406,POINT (251806.4191416485 4142765.2975577535)
1407,POINT (334222.6700410571 4074996.249215892)
1408,POINT (284788.68898995157 4046510.2771951603)
1409,POINT (250646.49644126836 4159062.8166642017)
1410,POINT (258156.9041174275 4035648.336481458)
1411,POINT (615691.8469711918 4141406.953963787)
1412,POINT (133747.2305585683 4137192.9663086003)
1413,POINT (123314.19814713747 4141686.478705278)
1414,POINT (283731.2513532037 4174090.6415328416)
1415,POINT (291322.16883319325 4020301.5032244767)
1416,POINT (261899.3209043394 4033056.4060983784)
1417,POINT (351198.8436556136 4091317.82152505)
1418,POINT (219699.09525586446 4054863.8066848153)
1419,POINT (453841.20124543563 4198334.554948089)
1420,POINT (215851.28104372823 4148449.4475241373)
1421,POINT (255420.56761054348 4115981.952173063)
1422,POINT (355120.6919501803 4055402.7564478545)
1423,POINT (246625.22285581756 4082819.7710118047)
1424,POINT (559167.9484022299 4135673.3553912556)
1425,POINT (106673.62378953863 4164475.995138534)
1426,POINT (505847.9452731405 4080441.2305457476)
1427,POINT (275043.7254280834 4111332.6103727147)
1428,POINT (271719.3199908938 4168384.9646446113)
1429,POINT (453851.97714000003 4086001.660010484)
1430,POINT (369893.4756069192 4239728.663631719)
1431,POINT (338685.33975774614 4215711.864993771)
1432,POINT (286359.4057103061 4021660.540374207)
1433,POINT (367791.6787678947 4146882.5328386454)
1434,POINT (544048.9954943082 4083085.260236373)
1435,POINT (440729.84720838926 4105190.2404301143)
1436,POINT (313095.41649497434 4067668.5265731052)
1437,POINT (279002.3612682826 4014242.136211172)
1438,POINT (492110.6200178373 4119865.0251444145)
1439,POINT (505504.4173833906 4081570.0165675296)
1440,POINT (407735.4941311444 4208895.202249109)
1441,POINT (256587.67532727343 4112042.7701516724)
1442,POINT (219655.94627233545 4043296.157265606)
1443,POINT (423982.4446332717 4190451.694478918)
1444,POINT (288317.9751057191 4083857.946622111)
1445,POINT (259882.23848331836 4149675.2878570426)
1446,POINT (140948.9627591648 4153071.860265497)
1447,POINT (442691.77374990686 4115400.947789464)
1448,POINT (348281.4602869254 4114347.7441856293)
1449,POINT (496226.3753444238 4121516.3511783574)
1450,POINT (357091.63557805814 4243363.341906586)
1451,POINT (243756.76812538432 4155656.682740276)
1452,POINT (133649.0871867111 4135968.4715528707)
1453,POINT (276977.10677562456 4164831.8307692856)
1454,POINT (440033.797454159 4120295.280472196)
1455,POINT (248154.00098329832 4071838.5701299207)
1456,POINT (224754.63858569437 4200570.510099953)
1457,POINT (289293.7704957476 4024318.126625263)
1458,POINT (185525.512794128 4141622.3975957595)
1459,POINT (361432.5650602342 4051745.236414323)
1460,POINT (326045.83732684026 4097666.3271194855)
1461,POINT (441511.9557270114 4228245.409525522)
1462,POINT (413607.64788535837 4211552.331010087)
1463,POINT (200137.2493196453 4069180.749485411)
1464,POINT (354331.82435666345 4066690.4035545136)
1465,POINT (343391.30108969356 4137715.22975033)
1466,POINT (118010.79851606033 4131167.21232376)
1467,POINT (411742.8450063827 4221210.2780265985)
1468,POINT (216435.79559631948 4063368.147987933)
1469,POINT (232872.07650950062 4197021.209326325)
1470,POINT (330363.9240281164 4172048.6864366955)
1471,POINT (185147.74728844134 4139876.6777174873)
1472,POINT (246524.00629549156 4091173.686896568)
1473,POINT (565582.2923900087 4086560.974383508)
1474,POINT (575750.7406079342 4099428.334762699)
1475,POINT (579591.6731467533 4097379.112479855)
1476,POINT (409805.5980614292 4121217.6462916075)
1477,POINT (177936.82204822375 4147376.7453020867)
1478,POINT (533797.1136300632 4080193.194318191)
1479,POINT (198777.360923347 4064812.9057750744)
1480,POINT (453012.00650365173 4087085.5052859467)
1481,POINT (206389.16529916436 4156492.130991277)
1482,POINT (153404.39447422297 4132512.1571871187)
1483,POINT (345895.0730115712 4067659.6767370556)
1484,POINT (367052.13947876793 4104563.3774129613)
1485,POINT (564467.2172372442 4086245.7878749273)
1486,POINT (469145.32905542885 4201244.400373771)
1487,POINT (484180.46597722854 4138182.819607095)
1488,POINT (228114.50067338868 4182358.8674538117)
1489,POINT (519711.61411002616 4113803.7031398434)
1490,POINT (383873.6491781889 4163631.076706983)
1491,POINT (325597.88348188356 4050988.4133926)
1492,POINT (246729.5945967272 4139832.508665085)
1493,POINT (538397.0489103359 4140988.863399924)
1494,POINT (400400.3032166433 4211357.005218213)
1495,POINT (152248.7434403026 4149943.9203359834)
1496,POINT (408438.4827805722 4108759.8121437626)
1497,POINT (334482.4735911152 4062956.5768144033)
1498,POINT (512169.97547974 4169103.1847053072)
1499,POINT (218877.11932338733 4049753.9004262146)
1500,POINT (468042.7111982246 4197331.63358678)
1501,POINT (444770.4817124225 4128606.792568513)
1502,POINT (261976.70373537723 4081974.2400852786)
1503,POINT (292070.3699925576 4116453.963458991)
1504,POINT (236692.2637626086 4136565.1011349084)
1505,POINT (347867.0796891951 4251892.420518978)
1506,POINT (196426.42953988508 4201065.434876694)
1507,POINT (540516.2596656648 4137622.6540518994)
1508,POINT (228390.5809799308 4174279.7602079157)
1509,POINT (331954.8341161938 4147139.6361206723)
1510,POINT (335790.1701224501 4042661.1552992696)
1511,POINT (250425.93548575832 4061949.416137596)
1512,POINT (503553.9034050156 4086349.553089109)
1513,POINT (368334.30022260215 4205786.49708646)
1514,POINT (546898.7962951391 4079744.2669597548)
1515,POINT (307975.0991853318 4118428.4084113473)
1516,POINT (240427.06417017968 4205302.891405274)
1517,POINT (551250.8880417671 4083511.7999707395)
1518,POINT (442155.8177232716 4100545.35266941)
1519,POINT (405840.3097257871 4238462.282562033)
1520,POINT (459364.51736761234 4084055.739240108)
1521,POINT (303299.49740433856 4167779.614118197)
1522,POINT (386273.0295694364 4227902.304649792)
1523,POINT (247653.64236293934 4129991.1373492647)
1524,POINT (281924.7521268869 4046510.031360067)
1525,POINT (419756.023491328 4143509.1075433767)
1526,POINT (524700.1634499122 4094113.416487035)
1527,POINT (237298.75996728396 4040994.7312695826)
1528,POINT (410130.75576544984 4122408.2959670383)
1529,POINT (616856.3557867681 4138957.9893553667)
1530,POINT (375345.0800367826 4127522.465642277)
1531,POINT (336631.66111504816 4119313.851898787)
1532,POINT (327059.7779925173 4095694.4978940845)
1533,POINT (409685.3235021211 4209713.28430328)
1534,POINT (302790.7843545932 4182771.136821377)
1535,POINT (327243.0402621863 4224271.594324804)
1536,POINT (364222.9334380981 4065242.17261344)
1537,POINT (218998.35738025786 4087541.8994670194)
1538,POINT (232594.12407378887 4084345.2816841775)
1539,POINT (338176.5687327828 4241600.632556519)
1540,POINT (235856.98074234507 4193722.0917110327)
1541,POINT (269122.81158676476 4119123.3587761885)
1542,POINT (414950.4646097691 4205291.8702156115)
1543,POINT (352788.2447632527 4130095.269477707)
1544,POINT (378046.1699468631 4238710.540458354)
1545,POINT (309728.1268722722 4153742.2732612537)
1546,POINT (265165.85675747355 4026435.7681722282)
1547,POINT (144419.3893068 4139610.1314119226)
1548,POINT (537486.7131460423 4167972.4683614993)
1549,POINT (128460.65712913898 4136043.8608225686)
1550,POINT (253254.19474325658 4075349.5537715233)
1551,POINT (322365.4525159264 4048806.8323843125)
1552,POINT (540694.9074139037 4228601.36780031)
1553,POINT (250127.7107492749 4094727.0039244387)
1554,POINT (205217.84066504688 4206009.643461421)
1555,POINT (352162.80078550073 4243447.764351669)
1556,POINT (592210.8162304625 4136302.9729823996)
1557,POINT (275127.42830024095 4128928.565269506)
1558,POINT (189449.68785994092 4198326.358425599)
1559,POINT (233447.47810787606 4143518.0704127545)
1560,POINT (358223.1031764808 4240209.883594278)
1561,POINT (322277.82159333566 4041187.7143852864)
1562,POINT (163568.11874824154 4175838.8401282327)
1563,POINT (444177.48739860527 4101583.3983526384)
1564,POINT (348109.5863528272 4193604.322666649)
1565,POINT (248542.54281155643 4118636.903741649)
1566,POINT (262819.4325007025 4021543.768351008)
1567,POINT (217735.17926570907 4041579.5958940736)
1568,POINT (498601.5932617045 4222775.465500001)
1569,POINT (383238.74461339443 4229717.33825327)
1570,POINT (439003.71907790436 4218478.019669086)
1571,POINT (234415.2907505273 4100198.375043687)
1572,POINT (393320.29977331305 4143983.0465611042)
1573,POINT (510391.0619247052 4170079.2599839605)
1574,POINT (456821.57084812067 4069843.169865642)
1575,POINT (541696.2879826563 4229632.93356693)
1576,POINT (601990.3139103712 4123167.12134807)
1577,POINT (366571.14880552725 4070426.3323894236)
1578,POINT (310544.98381741083 4237259.670716673)
1579,POINT (354069.7362174032 4060330.04859711)
1580,POINT (139235.93527894627 4153907.7991982293)
1581,POINT (231659.07838507986 4148483.310164957)
1582,POINT (532534.3885736256 4076150.448721931)
1583,POINT (364388.0052554012 4141462.4266780736)
1584,POINT (220288.05494125606 4135288.5582277565)
1585,POINT (563783.0094781088 4102848.419655411)
1586,POINT (223574.69128145184 4043056.3740534764)
1587,POINT (228594.44834388228 4171263.1805954915)
1588,POINT (394390.4505431533 4212902.15735569)
1589,POINT (354344.7575533772 4105332.3791214474)
1590,POINT (510768.2356411555 4239830.395033239)
1591,POINT (184853.9935874792 4137861.6255641496)
1592,POINT (224991.04322863588 4056969.849256923)
1593,POINT (443825.2125022807 4096176.6906080823)
1594,POINT (387493.7546183857 4204194.709751906)
1595,POINT (392420.2690660968 4111916.13263757)
1596,POINT (410177.34943506593 4211651.611784947)
1597,POINT (220645.29905830033 4151351.6724706027)
1598,POINT (340704.08086881 4213759.242002235)
1599,POINT (563086.9480381109 4085873.9271844006)
1600,POINT (316361.0367497579 4187269.7755776187)
1601,POINT (355706.3387936199 4140832.2134094685)
1602,POINT (522350.3548147094 4065509.0651002983)
1603,POINT (305745.64175182086 4254379.434491872)
